"id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
51982,782,1226,2434,"Observations",1990-08-23 04:00:00,NA,NA,26817,21.36,"",NA,NA,"c2n_leaf",8,-65.74,18.31,TRUE,FALSE,21.36,NA
51757,782,1226,2434,"Observations",1990-12-05 04:00:00,NA,NA,26956,12.36,"",NA,NA,"c2n_leaf",12,-65.74,18.31,TRUE,FALSE,12.36,NA
51762,782,1226,2434,"Observations",1990-08-01 04:00:00,NA,NA,27192,39.75,"",NA,NA,"c2n_leaf",8,-65.74,18.31,TRUE,FALSE,39.75,NA
51842,782,1226,2434,"Observations",1991-03-04 04:00:00,NA,NA,27848,23.24,"",NA,NA,"c2n_leaf",3,-65.74,18.31,TRUE,FALSE,23.24,NA
52152,782,1226,2434,"Observations",1992-06-04 04:00:00,NA,NA,28934,26.06,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,26.06,NA
2000000101,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,28944,17.9,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,17.9,NA
2000000306,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,28944,24.7,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,24.7,NA
2000000331,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,28944,24.9,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,24.9,NA
2000000346,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,28944,25,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,25,NA
2000000401,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,28944,23.7,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,23.7,NA
2000000551,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,30553,30.1,"",NA,NA,"c2n_leaf",1,-79.975527,9.280225,NA,NA,30.1,NA
2000000576,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,30553,34.7,"",NA,NA,"c2n_leaf",1,-79.975527,9.280225,NA,NA,34.7,NA
52157,782,1226,2434,"Observations",1992-07-06 04:00:00,NA,NA,31114,23.36,"",NA,NA,"c2n_leaf",7,-65.74,18.31,TRUE,FALSE,23.36,NA
51722,782,1226,2434,"Observations",1992-07-07 04:00:00,NA,NA,31145,38.47,"",NA,NA,"c2n_leaf",7,-65.74,18.31,TRUE,FALSE,38.47,NA
52182,782,1226,2434,"Observations",1992-07-08 04:00:00,NA,NA,31309,25.53,"",NA,NA,"c2n_leaf",7,-65.74,18.31,TRUE,FALSE,25.53,NA
52237,782,1226,2434,"Observations",1992-06-03 04:00:00,NA,NA,31837,23.94,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,23.94,NA
51957,782,1226,2434,"Observations",1992-07-16 04:00:00,NA,NA,32156,40.03,"",NA,NA,"c2n_leaf",7,-65.74,18.31,TRUE,FALSE,40.03,NA
51897,782,1226,2434,"Observations",1992-05-14 04:00:00,NA,NA,32292,37.37,"",NA,NA,"c2n_leaf",5,-65.74,18.31,TRUE,FALSE,37.37,NA
52112,782,1226,2434,"Observations",1992-07-06 04:00:00,NA,NA,32420,28.85,"",NA,NA,"c2n_leaf",7,-65.74,18.31,TRUE,FALSE,28.85,NA
52327,782,1226,2434,"Observations",1991-04-04 04:00:00,NA,NA,32491,18.05,"",NA,NA,"c2n_leaf",4,-65.74,18.31,TRUE,FALSE,18.05,NA
52307,782,1226,2434,"Observations",1990-07-30 04:00:00,NA,NA,32860,21.27,"",NA,NA,"c2n_leaf",7,-65.74,18.31,TRUE,FALSE,21.27,NA
51927,782,1226,2434,"Observations",1990-10-19 04:00:00,NA,NA,33851,21.89,"",NA,NA,"c2n_leaf",10,-65.74,18.31,TRUE,FALSE,21.89,NA
52227,782,1226,2434,"Observations",1990-08-31 04:00:00,NA,NA,35050,24.04,"",NA,NA,"c2n_leaf",8,-65.74,18.31,TRUE,FALSE,24.04,NA
52192,782,1226,2434,"Observations",1991-02-26 04:00:00,NA,NA,35058,25.24,"",NA,NA,"c2n_leaf",2,-65.74,18.31,TRUE,FALSE,25.24,NA
51932,782,1226,2434,"Observations",1992-01-09 04:00:00,NA,NA,35684,27.35,"",NA,NA,"c2n_leaf",1,-65.74,18.31,TRUE,FALSE,27.35,NA
51942,782,1226,2434,"Observations",1992-06-03 04:00:00,NA,NA,38502,35.06,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,35.06,NA
52297,782,1226,2434,"Observations",1993-07-16 04:00:00,NA,NA,38575,21.19,"",NA,NA,"c2n_leaf",7,-65.74,18.31,TRUE,FALSE,21.19,NA
51717,782,1226,2434,"Observations",1992-06-05 04:00:00,NA,NA,39521,28.35,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,28.35,NA
2000000566,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,39945,21,"",NA,NA,"c2n_leaf",1,-79.975527,9.280225,NA,NA,21,NA
2000000601,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,39945,19.5,"",NA,NA,"c2n_leaf",1,-79.975527,9.280225,NA,NA,19.5,NA
