site_id,sitename,location,lon,lat,met_filename,met_start_date,met_end_date,cohort_filename,start_date,end_date
1000019491,MANDIFORE-PNW-10945,PNW,-124.1032044,48.0828667,NARR_ED2_site_1-19491,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19491,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019501,MANDIFORE-PNW-10961,PNW,-122.0534492,48.491185,NARR_ED2_site_1-19501,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19501,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019513,MANDIFORE-PNW-10973,PNW,-120.4995336,48.7779338,NARR_ED2_site_1-19513,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19513,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019515,MANDIFORE-PNW-10975,PNW,-120.2392157,48.8240785,NARR_ED2_site_1-19515,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19515,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019519,MANDIFORE-PNW-10979,PNW,-119.717466,48.914945,NARR_ED2_site_1-19519,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19519,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019525,MANDIFORE-PNW-10985,PNW,-118.9321039,49.0476688,NARR_ED2_site_1-19525,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19525,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019529,MANDIFORE-PNW-11047,PNW,-124.2694323,48.1431121,NARR_ED2_site_1-19529,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19529,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019542,MANDIFORE-PNW-11068,PNW,-121.572675,48.6762805,NARR_ED2_site_1-19542,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19542,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019548,MANDIFORE-PNW-11074,PNW,-120.7941477,48.8192017,NARR_ED2_site_1-19548,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19548,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019550,MANDIFORE-PNW-11076,PNW,-120.5338745,48.8658999,NARR_ED2_site_1-19550,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19550,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019566,MANDIFORE-PNW-11163,PNW,-122.6422955,48.5664951,NARR_ED2_site_1-19566,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19566,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019573,MANDIFORE-PNW-11170,PNW,-121.7380068,48.7396694,NARR_ED2_site_1-19573,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19573,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019584,MANDIFORE-PNW-11181,PNW,-120.3073262,49.0001954,NARR_ED2_site_1-19584,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19584,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019610,MANDIFORE-PNW-11281,PNW,-120.7333558,49.0185327,NARR_ED2_site_1-19610,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19610,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019637,MANDIFORE-PNW-1139,PNW,-123.2131565,39.3753628,NARR_ED2_site_1-19637,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19637,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019645,MANDIFORE-PNW-11472,PNW,-122.7540364,48.8285915,NARR_ED2_site_1-19645,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19645,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019652,MANDIFORE-PNW-11479,PNW,-121.8463434,49.0026636,NARR_ED2_site_1-19652,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19652,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019653,MANDIFORE-PNW-11480,PNW,-121.7162731,49.0270626,NARR_ED2_site_1-19653,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19653,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019695,MANDIFORE-PNW-1451,PNW,-122.974186,39.7075434,NARR_ED2_site_1-19695,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19695,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019700,MANDIFORE-PNW-1549,PNW,-123.5717258,39.6668335,NARR_ED2_site_1-19700,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19700,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019714,MANDIFORE-PNW-1655,PNW,-123.2665611,39.8285585,NARR_ED2_site_1-19714,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19714,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019725,MANDIFORE-PNW-1758,PNW,-123.2999633,39.9141493,NARR_ED2_site_1-19725,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19725,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019730,MANDIFORE-PNW-1763,PNW,-122.7330034,40.0393066,NARR_ED2_site_1-19730,2000-06-10T00:00:00Z,2000-06-15T00:00:00Z,FIA_ED2_site_1-19730,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019735,MANDIFORE-PNW-1860,PNW,-123.4467221,39.9743663,NARR_ED2_site_1-19735,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19735,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019736,MANDIFORE-PNW-1861,PNW,-123.3334451,39.9997344,NARR_ED2_site_1-19736,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19736,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019751,MANDIFORE-PNW-1968,PNW,-122.912606,40.1858925,NARR_ED2_site_1-19751,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19751,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019759,MANDIFORE-PNW-2067,PNW,-123.4006488,40.1708887,NARR_ED2_site_1-19759,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19759,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019766,MANDIFORE-PNW-2086,PNW,-121.2286812,40.6345908,NARR_ED2_site_1-19766,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19766,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019786,MANDIFORE-PNW-2191,PNW,-121.0294919,40.7674441,NARR_ED2_site_1-19786,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19786,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019791,MANDIFORE-PNW-2198,PNW,-120.2203505,40.9276069,NARR_ED2_site_1-19791,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19791,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019793,MANDIFORE-PNW-2266,PNW,-124.2628594,40.1614254,NARR_ED2_site_1-19793,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19793,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019806,MANDIFORE-PNW-2279,PNW,-122.7838516,40.4928405,NARR_ED2_site_1-19806,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19806,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019814,MANDIFORE-PNW-2294,PNW,-121.0606271,40.8536544,NARR_ED2_site_1-19814,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19814,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019824,MANDIFORE-PNW-2370,PNW,-124.1842047,40.2728972,NARR_ED2_site_1-19824,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19824,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019827,MANDIFORE-PNW-2373,PNW,-123.843501,40.3506982,NARR_ED2_site_1-19827,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19827,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019828,MANDIFORE-PNW-2374,PNW,-123.7297687,40.3764283,NARR_ED2_site_1-19828,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19828,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019840,MANDIFORE-PNW-2389,PNW,-122.0141009,40.7500849,NARR_ED2_site_1-19840,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19840,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019860,MANDIFORE-PNW-2476,PNW,-123.8778392,40.4361572,NARR_ED2_site_1-19860,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19860,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019866,MANDIFORE-PNW-2482,PNW,-123.1934751,40.5891983,NARR_ED2_site_1-19866,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19866,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019867,MANDIFORE-PNW-2483,PNW,-123.0791298,40.6143468,NARR_ED2_site_1-19867,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19867,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019887,MANDIFORE-PNW-2503,PNW,-120.7756225,41.0956057,NARR_ED2_site_1-19887,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19887,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019888,MANDIFORE-PNW-2504,PNW,-120.659637,41.1185749,NARR_ED2_site_1-19888,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19888,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019890,MANDIFORE-PNW-2506,PNW,-120.4274406,41.1641984,NARR_ED2_site_1-19890,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19890,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019909,MANDIFORE-PNW-2590,PNW,-122.6539841,40.7997175,NARR_ED2_site_1-19909,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19909,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019936,MANDIFORE-PNW-2682,PNW,-123.946763,40.6070612,NARR_ED2_site_1-19936,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19936,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019940,MANDIFORE-PNW-2686,PNW,-123.4898489,40.7097559,NARR_ED2_site_1-19940,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19940,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019952,MANDIFORE-PNW-2698,PNW,-122.111302,41.0079676,NARR_ED2_site_1-19952,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19952,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019959,MANDIFORE-PNW-2705,PNW,-121.3018718,41.1750299,NARR_ED2_site_1-19959,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19959,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019968,MANDIFORE-PNW-2714,PNW,-120.2556378,41.3822872,NARR_ED2_site_1-19968,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19968,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019972,MANDIFORE-PNW-2784,PNW,-124.0954952,40.6665447,NARR_ED2_site_1-19972,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19972,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019982,MANDIFORE-PNW-2794,PNW,-122.9503184,40.9215518,NARR_ED2_site_1-19982,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19982,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019988,MANDIFORE-PNW-2800,PNW,-122.259308,41.0696102,NARR_ED2_site_1-19988,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19988,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000019996,MANDIFORE-PNW-2808,PNW,-121.3335196,41.2612021,NARR_ED2_site_1-19996,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-19996,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020012,MANDIFORE-PNW-2891,PNW,-123.6727063,40.8553177,NARR_ED2_site_1-20012,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20012,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020024,MANDIFORE-PNW-2903,PNW,-122.2920743,41.155533,NARR_ED2_site_1-20024,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20024,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020026,MANDIFORE-PNW-2905,PNW,-122.0608403,41.2041189,NARR_ED2_site_1-20026,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20026,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020033,MANDIFORE-PNW-2912,PNW,-121.2490389,41.3708827,NARR_ED2_site_1-20033,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20033,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020037,MANDIFORE-PNW-2916,PNW,-120.783444,41.4638705,NARR_ED2_site_1-20037,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20037,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020041,MANDIFORE-PNW-2920,PNW,-120.3166285,41.5551727,NARR_ED2_site_1-20041,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20041,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020047,MANDIFORE-PNW-2994,PNW,-123.707083,40.9408531,NARR_ED2_site_1-20047,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20047,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020050,MANDIFORE-PNW-2997,PNW,-123.3626471,41.0173972,NARR_ED2_site_1-20050,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20050,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020051,MANDIFORE-PNW-2998,PNW,-123.2476701,41.042706,NARR_ED2_site_1-20051,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20051,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020053,MANDIFORE-PNW-3000,PNW,-123.0174702,41.0930141,NARR_ED2_site_1-20053,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20053,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020063,MANDIFORE-PNW-3010,PNW,-121.8616161,41.3383344,NARR_ED2_site_1-20063,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20063,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020079,MANDIFORE-PNW-3094,PNW,-124.0856079,40.9488178,NARR_ED2_site_1-20079,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20079,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020092,MANDIFORE-PNW-3107,PNW,-122.5892778,41.2782443,NARR_ED2_site_1-20092,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20092,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020094,MANDIFORE-PNW-3109,PNW,-122.3578465,41.3273728,NARR_ED2_site_1-20094,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20094,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020108,MANDIFORE-PNW-3121,PNW,-120.9625839,41.6133661,NARR_ED2_site_1-20108,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20108,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020114,MANDIFORE-PNW-3127,PNW,-120.2607589,41.7506805,NARR_ED2_site_1-20114,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20114,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020119,MANDIFORE-PNW-3199,PNW,-123.8909841,41.0861276,NARR_ED2_site_1-20119,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20119,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020122,MANDIFORE-PNW-3202,PNW,-123.5460387,41.1631772,NARR_ED2_site_1-20122,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20122,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020123,MANDIFORE-PNW-3203,PNW,-123.4308902,41.1886543,NARR_ED2_site_1-20123,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20123,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020125,MANDIFORE-PNW-3205,PNW,-123.2003448,41.2392988,NARR_ED2_site_1-20125,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20125,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020129,MANDIFORE-PNW-3209,PNW,-122.7382669,41.3393456,NARR_ED2_site_1-20129,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20129,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020135,MANDIFORE-PNW-3215,PNW,-122.0427133,41.4862969,NARR_ED2_site_1-20135,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20135,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020146,MANDIFORE-PNW-3226,PNW,-120.7601094,41.745914,NARR_ED2_site_1-20146,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20146,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020147,MANDIFORE-PNW-3227,PNW,-120.6430424,41.7688831,NARR_ED2_site_1-20147,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20147,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020172,MANDIFORE-PNW-3320,PNW,-121.8426539,41.62052,NARR_ED2_site_1-20172,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20172,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020176,MANDIFORE-PNW-3324,PNW,-121.3761909,41.7156838,NARR_ED2_site_1-20176,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20176,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020193,MANDIFORE-PNW-3410,PNW,-123.3839782,41.3853403,NARR_ED2_site_1-20193,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20193,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020194,MANDIFORE-PNW-3411,PNW,-123.2684081,41.4106764,NARR_ED2_site_1-20194,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20194,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020196,MANDIFORE-PNW-3413,PNW,-123.0370193,41.4610376,NARR_ED2_site_1-20196,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20196,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020198,MANDIFORE-PNW-3415,PNW,-122.8053004,41.5109834,NARR_ED2_site_1-20198,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20198,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020204,MANDIFORE-PNW-3421,PNW,-122.1081847,41.6583191,NARR_ED2_site_1-20204,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20204,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020215,MANDIFORE-PNW-3432,PNW,-120.8226634,41.9186226,NARR_ED2_site_1-20215,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20215,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020217,MANDIFORE-PNW-3434,PNW,-120.5879153,41.9645772,NARR_ED2_site_1-20217,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20217,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020240,MANDIFORE-PNW-3525,PNW,-122.0244403,41.7685512,NARR_ED2_site_1-20240,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20240,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020243,MANDIFORE-PNW-3528,PNW,-121.6741573,41.8405865,NARR_ED2_site_1-20243,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20243,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020249,MANDIFORE-PNW-3534,PNW,-120.971449,41.9818111,NARR_ED2_site_1-20249,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20249,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020256,MANDIFORE-PNW-3541,PNW,-120.1480798,42.1417497,NARR_ED2_site_1-20256,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20256,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020265,MANDIFORE-PNW-3619,PNW,-123.1048989,41.6325387,NARR_ED2_site_1-20265,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20265,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020282,MANDIFORE-PNW-3636,PNW,-121.1205034,42.0448325,NARR_ED2_site_1-20282,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20282,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020286,MANDIFORE-PNW-3640,PNW,-120.650239,42.1374127,NARR_ED2_site_1-20286,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20286,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020289,MANDIFORE-PNW-3643,PNW,-120.2967271,42.205731,NARR_ED2_site_1-20289,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20289,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020290,MANDIFORE-PNW-3644,PNW,-120.1787363,42.2282904,NARR_ED2_site_1-20290,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20290,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020298,MANDIFORE-PNW-3720,PNW,-123.3711265,41.6677282,NARR_ED2_site_1-20298,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20298,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020304,MANDIFORE-PNW-3726,PNW,-122.6736381,41.8181546,NARR_ED2_site_1-20304,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20304,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020306,MANDIFORE-PNW-3728,PNW,-122.4404804,41.8674612,NARR_ED2_site_1-20306,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20306,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020307,MANDIFORE-PNW-3729,PNW,-122.3237787,41.8919574,NARR_ED2_site_1-20307,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20307,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020308,MANDIFORE-PNW-3730,PNW,-122.2069955,41.9163485,NARR_ED2_site_1-20308,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20308,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020321,MANDIFORE-PNW-3743,PNW,-120.6815168,42.2238328,NARR_ED2_site_1-20321,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20321,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020326,MANDIFORE-PNW-3748,PNW,-120.0912651,42.3373162,NARR_ED2_site_1-20326,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20326,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020350,MANDIFORE-PNW-3834,PNW,-122.1230978,42.0266765,NARR_ED2_site_1-20350,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20350,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020358,MANDIFORE-PNW-3842,PNW,-121.1842188,42.217425,NARR_ED2_site_1-20358,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20358,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020363,MANDIFORE-PNW-3847,PNW,-120.59484,42.3331958,NARR_ED2_site_1-20363,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20363,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020366,MANDIFORE-PNW-3850,PNW,-120.2402784,42.4013784,NARR_ED2_site_1-20366,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20366,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020384,MANDIFORE-PNW-3927,PNW,-123.3237254,41.8644868,NARR_ED2_site_1-20384,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20384,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020387,MANDIFORE-PNW-3930,PNW,-122.9743241,41.9400559,NARR_ED2_site_1-20387,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20387,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020389,MANDIFORE-PNW-3932,PNW,-122.7409722,41.9899127,NARR_ED2_site_1-20389,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20389,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000020396,MANDIFORE-PNW-3939,PNW,-121.9216422,42.1611044,NARR_ED2_site_1-20396,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-20396,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
