"id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
39431,437,666,1374,"control",2004-01-01 06:00:00,"00:00:00",NA,787,0.81,"",NA,1,"fineroot2leaf",1,-84.31,35.93,TRUE,NA,0.81,NA
39430,437,666,1374,"control",2004-01-01 06:00:00,"00:00:00",NA,787,0.188,"",NA,1,"fineroot2leaf",1,-84.31,35.93,TRUE,NA,0.188,NA
39429,437,666,1374,"control",2004-01-01 06:00:00,"00:00:00",NA,787,0.4,"",NA,1,"fineroot2leaf",1,-84.31,35.93,TRUE,NA,0.4,NA
39428,437,666,1375,"elevated CO2",2004-01-01 06:00:00,"00:00:00",NA,787,0.53,"",NA,1,"fineroot2leaf",1,-84.31,35.93,FALSE,NA,0.53,NA
39427,437,666,1375,"elevated CO2",2004-01-01 06:00:00,"00:00:00",NA,787,1.03,"",NA,1,"fineroot2leaf",1,-84.31,35.93,FALSE,NA,1.03,NA
37615,381,602,1220,"observational",2010-09-01 00:00:00,"00:00:00",NA,787,12.1776,"SE",0.912592011799358,8,"SLA",9,NA,NA,TRUE,NA,12.1776,0.912592011799358
37594,381,602,1220,"observational",2010-08-01 00:00:00,"00:00:00",NA,787,15.2936,"SE",1.20810543827929,12,"SLA",8,NA,NA,TRUE,NA,15.2936,1.20810543827929
37573,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,787,17.4845,"SE",1.5253000376975,2,"SLA",6,NA,NA,TRUE,NA,17.4845,1.5253000376975
22104,229,669,740,"ambient CO2 level",2010-09-27 00:00:00,"19:58:00",NA,787,17.7,"SE",NA,NA,"SLA",9,-84.33,35.9,TRUE,FALSE,17.7,NA
44608,485,798,1515,"Observational- Dillaway",NA,"00:00:00",NA,787,14,"SE",0.6,4,"SLA",NA,-89.37,45.65,TRUE,FALSE,14,0.6
44604,485,799,1515,"Observational- Dillaway",NA,"00:00:00",NA,787,17.3,"SE",0.9,4,"SLA",NA,-89.35,43.3,TRUE,FALSE,17.3,0.9
44600,485,57,1515,"Observational- Dillaway",NA,"00:00:00",NA,787,12.7,"SE",0.5,4,"SLA",NA,-88.67,37.45,TRUE,FALSE,12.7,0.5
39469,237,669,736,"elevated atmospheric CO2 level",1997-08-30 05:00:00,"00:00:00",NA,787,18.015,"SE",2.825,3,"SLA",8,-84.33,35.9,FALSE,FALSE,18.015,2.825
39468,237,300,736,"elevated atmospheric CO2 level",1997-08-30 05:00:00,"00:00:00",NA,787,9.98,"SE",1.464,3,"SLA",8,-79.015,35.97,FALSE,FALSE,9.98,1.464
39467,237,669,735,"normal atmospheric CO2 level",1997-08-30 05:00:00,"00:00:00",NA,787,19.99,"SE",2.623,3,"SLA",8,-84.33,35.9,TRUE,FALSE,19.99,2.623
