"id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
27385,338,551,1096,"TurnLU",1999-06-01 00:00:00,"00:00:00",NA,1164,51.1,"SE",3.2,9,"Vcmax",6,-74.02,41.4,TRUE,FALSE,51.1,3.2
27386,338,551,1097,"TurnUM",1999-06-01 00:00:00,"00:00:00",NA,1164,57.3,"SE",4.3,9,"Vcmax",6,-74.02,41.4,TRUE,FALSE,57.3,4.3
27387,338,551,1098,"TurnLM",1999-06-01 00:00:00,"00:00:00",NA,1164,51.6,"SE",3,9,"Vcmax",6,-74.02,41.4,TRUE,FALSE,51.6,3
27388,338,551,1099,"TurnUL",1999-06-01 00:00:00,"00:00:00",NA,1164,44.4,"SE",3.3,9,"Vcmax",6,-74.02,41.4,TRUE,FALSE,44.4,3.3
27389,338,551,1100,"TurnLL",1999-06-01 00:00:00,"00:00:00",NA,1164,47.8,"SE",3.3,9,"Vcmax",6,-74.02,41.4,TRUE,FALSE,47.8,3.3
37507,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,396,84.2827,"SE",4.83585,4,"Vcmax",6,NA,NA,TRUE,NA,84.2827,4.83585
43987,560,861,1670,"observational",NA,"00:00:00",NA,1156,11891.1,"SE",1142.8,NA,"cuticular_cond",NA,-96.337056,39.555786,TRUE,FALSE,11891.1,1142.8
43988,560,861,1670,"observational",NA,"00:00:00",NA,1156,10521.7,"SE",800,NA,"cuticular_cond",NA,-96.337056,39.555786,TRUE,FALSE,10521.7,800
43989,560,861,1670,"observational",NA,"00:00:00",NA,1156,10066.9,"SE",685.7,NA,"cuticular_cond",NA,-96.337056,39.555786,TRUE,FALSE,10066.9,685.7
43990,560,861,1670,"observational",NA,"00:00:00",NA,1156,8697.93,"SE",781.78,NA,"cuticular_cond",NA,-96.337056,39.555786,TRUE,FALSE,8697.93,781.78
43991,560,861,1670,"observational",NA,"00:00:00",NA,1156,10299.9,"SE",1371.4,NA,"cuticular_cond",NA,-96.337056,39.555786,TRUE,FALSE,10299.9,1371.4
43992,560,861,1670,"observational",NA,"00:00:00",NA,1156,8245.19,"SE",1028.55,NA,"cuticular_cond",NA,-96.337056,39.555786,TRUE,FALSE,8245.19,1028.55
43993,560,861,1670,"observational",NA,"00:00:00",NA,1156,6306.77,"SE",1028.55,NA,"cuticular_cond",NA,-96.337056,39.555786,TRUE,FALSE,6306.77,1028.55
43994,560,861,1670,"observational",NA,"00:00:00",NA,1156,4823.48,"SE",685.7,NA,"cuticular_cond",NA,-96.337056,39.555786,TRUE,FALSE,4823.48,685.7
43995,560,861,1670,"observational",NA,"00:00:00",NA,1156,2654.89,"",NA,NA,"cuticular_cond",NA,-96.337056,39.555786,TRUE,FALSE,2654.89,NA
43996,560,861,1670,"observational",NA,"00:00:00",NA,1156,2907.03,"",NA,NA,"cuticular_cond",NA,-96.337056,39.555786,TRUE,FALSE,2907.03,NA
43997,560,861,1670,"observational",NA,"00:00:00",NA,1156,5708.58,"SE",342.85,NA,"cuticular_cond",NA,-96.337056,39.555786,TRUE,FALSE,5708.58,342.85
40399,450,720,1451,"BurtFer2002",1998-07-15 05:00:00,"00:00:00",NA,1129,5.29805600027646,"SE",0.345711532947333,6,"root_respiration_rate",7,-83.42,33.42,FALSE,FALSE,4.95,0.323
40405,450,707,1452,"BurtCon2002",1998-07-15 05:00:00,"00:00:00",NA,1129,5.34949545269541,"SE",0.206337681746823,3,"root_respiration_rate",7,-83.417,35.05,TRUE,FALSE,4.2,0.162
