ensemble,AGB_PFT,BSEEDS,DBH,DDBH,NPP_PFT,TRANSP_PFT,DENS,lon,lat,dtime,pft,date
1,0.00951401516795158,0,1.65044367313385,0,6.96224078389207e-10,3.4888719824266445e-7,1.2524902820587158,-120.9940402,44.109846,31,Setaria WT,2002-02-01
1,0.00620087468996644,0,1.6422326564788818,0,3.07052383519135e-09,7.432817028529826e-7,0.8233726620674133,-120.9940402,44.109846,59,Setaria WT,2002-03-01
1,0.00529350247234106,1.8927691011749737e-11,1.8234412670135498,0,1.51619978794315e-08,1.1756385447370121e-6,0.5869559049606323,-120.9940402,44.109846,90,Setaria WT,2002-04-01
1,0.00760260969400406,4.2682118256420765e-11,2.362506628036499,1.430511474609375e-6,4.03717272945414e-08,2.220791202489636e-6,0.5387566685676575,-120.9940402,44.109846,120,Setaria WT,2002-05-01
1,0.0141185680404305,0.015471351332962513,6.344209671020508,2.86102294921875e-6,1.92106980989593e-07,6.38262827123981e-6,0.5998133420944214,-120.9940402,44.109846,151,Setaria WT,2002-06-01
1,0.0159629583358765,0.08945329487323761,6.819714069366455,0,3.52362775402071e-07,1.1848120266222395e-5,0.5992479920387268,-120.9940402,44.109846,181,Setaria WT,2002-07-01
1,0.0159066561609507,0.08118929713964462,6.819714069366455,0,2.97069448151888e-07,8.410168447881006e-6,0.5971343517303467,-120.9940402,44.109846,212,Setaria WT,2002-08-01
1,0.0149521781131625,0.037851326167583466,6.819714069366455,0,1.75277563130294e-07,3.984253453381825e-6,0.5613033771514893,-120.9940402,44.109846,243,Setaria WT,2002-09-01
1,0.0116719175130129,2.5090976851060987e-4,6.765710830688477,0,2.73547442475319e-08,8.903551247385622e-7,0.44536447525024414,-120.9940402,44.109846,273,Setaria WT,2002-10-01
1,0.00767935812473297,0,6.5298004150390625,-2.86102294921875e-6,7.76182140782566e-09,5.491103252097673e-7,0.3107842206954956,-120.9940402,44.109846,304,Setaria WT,2002-11-01
