site,ensemble,AGB_PFT,BSEEDS,DBH,DDBH,NPP_PFT,TRANSP_PFT,DENS,lon,lat,dtime,pft,date
MANDIFORE-SEUS-5205,3,0.23519602417945862,7.330653024837375e-4,2041.4896240234375,103.33039855957031,3.706064308062196e-4,5.087053409624787e-7,1.4414150714874268,-91.8340974,32.9638112,59,9,2005-03-01
MANDIFORE-SEUS-5205,3,0.016908273100852966,0,20.211875915527344,0,9.986547699902815e-11,1.3743186588754952e-9,0.7901299595832825,-91.8340974,32.9638112,90,9,2005-04-01
MANDIFORE-SEUS-5205,3,0.01578356698155403,0,20.211875915527344,0,3.208543208899073e-9,2.9453820715730217e-8,0.7889687418937683,-91.8340974,32.9638112,120,9,2005-05-01
MANDIFORE-SEUS-5205,3,0.014554963447153568,0,20.211875915527344,0,4.702700451275632e-9,5.997348750952369e-8,0.7874977588653564,-91.8340974,32.9638112,151,9,2005-06-01
MANDIFORE-SEUS-5205,3,0.013461008667945862,0,20.211875915527344,0,5.394066082686777e-9,1.1020737389344504e-7,0.782526433467865,-91.8340974,32.9638112,181,9,2005-07-01
MANDIFORE-SEUS-5205,3,0.014865269884467125,0,22.454059600830078,26.906192779541016,4.2234247210615194e-9,1.3740424265051843e-7,0.7736606597900391,-91.8340974,32.9638112,212,9,2005-08-01
MANDIFORE-SEUS-5205,3,0.015513596124947071,0,22.454059600830078,0,5.23127541285362e-9,3.472784726454847e-7,0.7656884789466858,-91.8340974,32.9638112,243,9,2005-09-01
MANDIFORE-SEUS-5205,3,0.014617410488426685,0,22.30446434020996,0,4.767521488702187e-9,5.018135311729566e-7,0.68549644947052,-91.8340974,32.9638112,273,9,2005-10-01
MANDIFORE-SEUS-5205,3,0.013800353743135929,0,22.30446434020996,0,3.211060750629713e-9,5.263731850391196e-7,0.6843969225883484,-91.8340974,32.9638112,304,9,2005-11-01
MANDIFORE-SEUS-5205,3,0.013187083415687084,0,22.98226547241211,0,7.853786954115094e-9,4.618139541889832e-7,1.183335781097412,-91.8340974,32.9638112,0,10,2005-01-01
MANDIFORE-SEUS-5205,3,0.012498114258050919,0,22.98226547241211,0,1.3250264885300567e-8,2.9544170843109896e-7,1.181451439857483,-91.8340974,32.9638112,31,10,2005-02-01
MANDIFORE-SEUS-5205,3,0.011139456182718277,0,22.98226547241211,0,6.696844412346081e-9,1.0701663910595016e-7,1.1796311140060425,-91.8340974,32.9638112,59,10,2005-03-01
MANDIFORE-SEUS-5205,3,0.009182383306324482,0,22.98226547241211,0,-1.7532936213981998e-10,2.2459554216425204e-9,1.1777461767196655,-91.8340974,32.9638112,90,10,2005-04-01
MANDIFORE-SEUS-5205,3,0.20271633565425873,0,31.257179260253906,0,-1.845992803062302e-11,3.8422803827486973e-10,0.7587007880210876,-91.8340974,32.9638112,120,10,2005-05-01
MANDIFORE-SEUS-5205,3,0.2026101052761078,0,31.257179260253906,0,1.4540045556454828e-10,6.5209140309718805e-9,0.7503634691238403,-91.8340974,32.9638112,151,10,2005-06-01
MANDIFORE-SEUS-5205,3,0.1860833615064621,0,31.257179260253906,0,6.411334796396773e-10,1.0745740297579687e-8,0.7207253575325012,-91.8340974,32.9638112,181,10,2005-07-01
MANDIFORE-SEUS-5205,3,0.17133073508739471,0,31.257179260253906,0,-2.9368074638824737e-10,1.655077319639986e-8,0.6943348050117493,-91.8340974,32.9638112,212,10,2005-08-01
MANDIFORE-SEUS-5205,3,0.15717464685440063,0,31.257179260253906,0,-1.3007298571565684e-9,1.6893862309075303e-8,0.6692389249801636,-91.8340974,32.9638112,243,10,2005-09-01
MANDIFORE-SEUS-5205,3,0.14455275237560272,0,31.09653091430664,0,-1.1526151144636287e-9,6.155378873273776e-9,0.6014850735664368,-91.8340974,32.9638112,273,10,2005-10-01
MANDIFORE-SEUS-5205,3,0.13276782631874084,0,31.09653091430664,0,-2.707061658169252e-11,7.759703990473099e-11,0.5839747190475464,-91.8340974,32.9638112,304,10,2005-11-01
MANDIFORE-SEUS-5205,3,0.12194865942001343,0,31.09653091430664,0,-6.389398992528994e-12,0,0.567866861820221,-91.8340974,32.9638112,0,11,2005-01-01
MANDIFORE-SEUS-5205,3,0.11348198354244232,0,31.899765014648438,0,-3.2422380752406e-12,0,1.0535049438476562,-91.8340974,32.9638112,31,11,2005-02-01
MANDIFORE-SEUS-5205,3,0.10430227220058441,0,31.739118576049805,-8.940696716308594e-7,-2.3831647766314745e-9,2.2730441529006384e-8,0.9931107759475708,-91.8340974,32.9638112,59,11,2005-03-01
MANDIFORE-SEUS-5205,3,0.09550653398036957,0,31.41782569885254,0,-1.8094058473749897e-9,1.0471297606784447e-8,0.8925668001174927,-91.8340974,32.9638112,90,11,2005-04-01
MANDIFORE-SEUS-5205,3,0.08747722953557968,0,31.41782569885254,0,-1.0272267758626441e-10,2.7333962870912387e-10,0.891295850276947,-91.8340974,32.9638112,120,11,2005-05-01
MANDIFORE-SEUS-5205,3,0.05154864490032196,0,34.10126876831055,0,-1.89068465744624e-11,1.6787095324932721e-10,0.7956151366233826,-91.8340974,32.9638112,151,11,2005-06-01
MANDIFORE-SEUS-5205,3,0.04772580787539482,0,34.10126876831055,0,-1.263584376021143e-10,4.262594277548715e-9,0.7761821150779724,-91.8340974,32.9638112,181,11,2005-07-01
MANDIFORE-SEUS-5205,3,0.04382393881678581,0,34.10126876831055,0,8.711033977482074e-11,7.2300712083972485e-9,0.7443758249282837,-91.8340974,32.9638112,212,11,2005-08-01
MANDIFORE-SEUS-5205,3,0.040344566106796265,0,33.94234085083008,0,-2.1896895407991224e-10,1.1460530302542793e-8,0.7083781957626343,-91.8340974,32.9638112,243,11,2005-09-01
MANDIFORE-SEUS-5205,3,0.03697943687438965,0,33.94234085083008,0,-6.697521426346498e-10,6.735760393894452e-9,0.6820873618125916,-91.8340974,32.9638112,273,11,2005-10-01
MANDIFORE-SEUS-5205,3,0.03642372041940689,0,42.22926712036133,0,-5.587509968596471e-11,1.7043147448880802e-10,0.6688308119773865,-91.8340974,32.9638112,304,11,2005-11-01
MANDIFORE-SEUS-5205,3,0.001141745480708778,0.0016592220636084676,1.7049285173416138,0,2.069742421895171e-8,5.3012399803265e-8,0.04286102205514908,-91.8340974,32.9638112,0,1,2006-01-01
MANDIFORE-SEUS-5205,3,0.001015939167700708,0.0013458847533911467,1.7049285173416138,0,2.102180296503775e-8,5.760738730486992e-8,0.038138262927532196,-91.8340974,32.9638112,31,1,2006-02-01
MANDIFORE-SEUS-5205,3,9.7775983158499e-4,0.004923378583043814,1.7049285173416138,0,5.6390017988405816e-8,1.887362088837108e-7,0.03670501336455345,-91.8340974,32.9638112,59,1,2006-03-01
MANDIFORE-SEUS-5205,3,9.767564479261637e-4,0.00807694811373949,1.7049285173416138,0,9.119239763322184e-8,3.962922221489862e-7,0.0366673469543457,-91.8340974,32.9638112,90,1,2006-04-01
MANDIFORE-SEUS-5205,3,9.757207008078694e-4,0.009034552611410618,1.7049285173416138,0,9.829790315052378e-8,5.480951585923322e-7,0.036628466099500656,-91.8340974,32.9638112,120,1,2006-05-01
MANDIFORE-SEUS-5205,3,9.74719412624836e-4,0.0068356008268892765,1.7049285173416138,0,7.828061399095532e-8,6.514879373753502e-7,0.036590877920389175,-91.8340974,32.9638112,151,1,2006-06-01
MANDIFORE-SEUS-5205,3,9.736858773976564e-4,0.003727047238498926,1.7049285173416138,0,4.427615607482949e-8,5.477236868500768e-7,0.036552079021930695,-91.8340974,32.9638112,181,1,2006-07-01
MANDIFORE-SEUS-5205,3,9.726534481160343e-4,0.0037049760576337576,1.7049285173416138,0,4.409197629229311e-8,5.43277963060973e-7,0.0365133211016655,-91.8340974,32.9638112,212,1,2006-08-01
MANDIFORE-SEUS-5205,3,9.71655361354351e-4,0.004327583126723766,1.7049285173416138,0,5.1980297399722986e-8,4.6283389565360267e-7,0.03647585213184357,-91.8340974,32.9638112,243,1,2006-09-01
MANDIFORE-SEUS-5205,3,9.62786958552897e-4,0.0029917394276708364,1.7049285173416138,0,3.711648233206688e-8,1.9071006818194292e-7,0.03614293411374092,-91.8340974,32.9638112,273,1,2006-10-01
MANDIFORE-SEUS-5205,3,8.73320852406323e-4,6.768634193576872e-4,1.7049285173416138,0,1.419463480090144e-8,3.079161814412146e-8,0.03278438374400139,-91.8340974,32.9638112,304,1,2006-11-01
MANDIFORE-SEUS-5205,3,7.802103064022958e-4,2.8135793399997056e-4,1.7049285173416138,0,9.769633102507669e-9,1.1304351232865884e-8,0.02928902395069599,-91.8340974,32.9638112,0,7,2006-01-01
MANDIFORE-SEUS-5205,3,0.9492048025131226,6.822166033089161e-4,290.8200988769531,9.138160705566406,1.4738962818228174e-5,2.250003944936907e-6,1.7755486965179443,-91.8340974,32.9638112,31,7,2006-02-01
MANDIFORE-SEUS-5205,3,0.9512777924537659,0.0011276982259005308,291.9229736328125,13.466049194335938,1.9389353838050738e-5,3.5901305182051146e-6,1.8501044511795044,-91.8340974,32.9638112,59,7,2006-03-01
MANDIFORE-SEUS-5205,3,0.958943247795105,0.0019486072706058621,293.4471130371094,23.16851043701172,3.0076111215748824e-5,8.488364983350039e-6,1.809247612953186,-91.8340974,32.9638112,90,7,2006-04-01
MANDIFORE-SEUS-5205,3,0.970424234867096,0.0023812081199139357,295.933349609375,27.5496883392334,3.760751860681921e-5,1.550596789456904e-5,1.896734356880188,-91.8340974,32.9638112,120,7,2006-05-01
MANDIFORE-SEUS-5205,3,0.9830099940299988,0.0025837512221187353,298.4459533691406,30.151273727416992,3.9579485019203275e-5,2.1393352653831244e-5,1.8650946617126465,-91.8340974,32.9638112,151,7,2006-06-01
MANDIFORE-SEUS-5205,3,0.9926310777664185,0.0021804552525281906,301.4127502441406,25.410747528076172,3.621914584073238e-5,2.6697662178776227e-5,1.8802037239074707,-91.8340974,32.9638112,181,7,2006-07-01
MANDIFORE-SEUS-5205,3,0.99578857421875,0.0014022511895745993,303.2160339355469,17.069122314453125,2.6978263122146018e-5,2.496296110621188e-5,2.0703601837158203,-91.8340974,32.9638112,212,7,2006-08-01
MANDIFORE-SEUS-5205,3,0.9967856407165527,0.0011385120451450348,304.6802062988281,15.284785270690918,2.3986904125194997e-5,2.32556376431603e-5,2.144625425338745,-91.8340974,32.9638112,243,7,2006-09-01
MANDIFORE-SEUS-5205,3,1.0002995729446411,0.0014221705496311188,306.2061462402344,18.31119728088379,2.754715023911558e-5,1.932445593411103e-5,2.111825704574585,-91.8340974,32.9638112,273,7,2006-10-01
MANDIFORE-SEUS-5205,3,1.0017386674880981,0.001062691560946405,307.5354919433594,13.916444778442383,2.2415395505959168e-5,8.54810332384659e-6,2.2860021591186523,-91.8340974,32.9638112,304,7,2006-11-01
MANDIFORE-SEUS-5205,3,0.9996211528778076,5.712950369343162e-4,308.4158935546875,8.279460906982422,1.401762438035803e-5,1.9948311091866344e-6,2.356011152267456,-91.8340974,32.9638112,0,8,2006-01-01
MANDIFORE-SEUS-5205,3,0.9883318543434143,3.0288167181424797e-4,308.78118896484375,4.648262977600098,9.37105232878821e-6,9.446841318094812e-7,2.4158775806427,-91.8340974,32.9638112,31,8,2006-02-01
MANDIFORE-SEUS-5205,3,0.24273094534873962,0.008553789928555489,2132.4287109375,1091.2694091796875,0.001444898429326713,9.622104926165775e-7,1.429181456565857,-91.8340974,32.9638112,59,8,2006-03-01
MANDIFORE-SEUS-5205,3,0.2517945468425751,0.007495726924389601,2202.999267578125,845.13885498046875,0.0013113116146996617,1.1173528946528677e-6,1.5200316905975342,-91.8340974,32.9638112,90,8,2006-04-01
MANDIFORE-SEUS-5205,3,0.27125728130340576,0.016592198982834816,2349.139404296875,1753.6812744140625,0.002488052938133478,2.4328887775482144e-6,1.5048918724060059,-91.8340974,32.9638112,120,8,2006-05-01
MANDIFORE-SEUS-5205,3,0.29114004969596863,0.013220672495663166,2455.840576171875,1278.7083740234375,0.0022798432037234306,3.9493702388426755e-6,1.6049858331680298,-91.8340974,32.9638112,151,8,2006-06-01
MANDIFORE-SEUS-5205,3,0.3036457896232605,0.007970903068780899,2518.141357421875,745.90283203125,0.0016516034957021475,5.249137302598683e-6,1.693206548690796,-91.8340974,32.9638112,181,8,2006-07-01
MANDIFORE-SEUS-5205,3,0.3050122857093811,8.305554052671915e-13,2729.774658203125,0.332302451133728,6.274371990002692e-4,6.902455879753688e-6,1.6915093660354614,-91.8340974,32.9638112,212,8,2006-08-01
MANDIFORE-SEUS-5205,3,0.29745107889175415,0,2729.774658203125,0,1.8402827845420688e-4,9.22795425140066e-6,1.7659696340560913,-91.8340974,32.9638112,243,8,2006-09-01
MANDIFORE-SEUS-5205,3,0.2935603857040405,0,2730.07861328125,0.23108482360839844,2.5921862106770277e-4,7.834321877453476e-6,1.955556035041809,-91.8340974,32.9638112,273,8,2006-10-01
MANDIFORE-SEUS-5205,3,0.2954852283000946,0,2730.12646484375,0.576100766658783,0.0011094858637079597,6.561740065080812e-6,1.9442424774169922,-91.8340974,32.9638112,304,8,2006-11-01
MANDIFORE-SEUS-5205,3,0.3017134964466095,0.0032139220274984837,2789.0185546875,704.9962158203125,0.001873849774710834,3.5292400752950925e-6,2.0372371673583984,-91.8340974,32.9638112,0,9,2006-01-01
MANDIFORE-SEUS-5205,3,0.305357962846756,0.004086587578058243,2841.9482421875,635.1561279296875,0.0012089634547010064,9.125736823989428e-7,2.0233852863311768,-91.8340974,32.9638112,31,9,2006-02-01
MANDIFORE-SEUS-5205,3,0.30697858333587646,0.002029543975368142,2870.60595703125,343.8929748535156,7.945137331262231e-4,4.249139919920708e-7,2.0068862438201904,-91.8340974,32.9638112,59,9,2006-03-01
MANDIFORE-SEUS-5205,3,0.008806232362985611,0,22.98226547241211,0,1.509825250933794e-11,3.0412456997197523e-9,1.175825595855713,-91.8340974,32.9638112,90,9,2006-04-01
MANDIFORE-SEUS-5205,3,0.008361876010894775,0,22.98226547241211,0,4.353594984518594e-10,5.905175459730572e-9,1.173080563545227,-91.8340974,32.9638112,120,9,2006-05-01
MANDIFORE-SEUS-5205,3,0.009859248995780945,0,22.98226547241211,0,7.547390268314302e-9,1.1146717326937505e-7,1.1679781675338745,-91.8340974,32.9638112,151,9,2006-06-01
MANDIFORE-SEUS-5205,3,0.009451787918806076,0,22.98226547241211,0,2.078284744300163e-8,4.969524525222369e-7,1.1597868204116821,-91.8340974,32.9638112,181,9,2006-07-01
MANDIFORE-SEUS-5205,3,0.017540084198117256,0,26.690570831298828,44.49966049194336,1.751490508183906e-8,5.934650175731804e-7,1.1509130001068115,-91.8340974,32.9638112,212,9,2006-08-01
MANDIFORE-SEUS-5205,3,0.020551813766360283,0,26.690570831298828,0,1.7458640755307897e-8,1.1199125538041699e-6,1.1428868770599365,-91.8340974,32.9638112,243,9,2006-09-01
MANDIFORE-SEUS-5205,3,0.020328331738710403,0,27.355634689331055,0,8.658581407416932e-9,1.6501417121617123e-6,1.6680800914764404,-91.8340974,32.9638112,273,9,2006-10-01
MANDIFORE-SEUS-5205,3,0.020000437274575233,0,27.355634689331055,0,6.7366774381127925e-9,1.547956230751879e-6,1.665436863899231,-91.8340974,32.9638112,304,9,2006-11-01
MANDIFORE-SEUS-5205,3,0.019712498411536217,0,27.355634689331055,0,2.7115987677461817e-8,1.4969152744015446e-6,1.6628832817077637,-91.8340974,32.9638112,0,10,2006-01-01
MANDIFORE-SEUS-5205,3,0.019434520974755287,0,27.355634689331055,0,3.333999387677977e-8,7.446739687111403e-7,1.660248875617981,-91.8340974,32.9638112,31,10,2006-02-01
MANDIFORE-SEUS-5205,3,0.01668834313750267,0,27.355634689331055,0,2.111255703596271e-8,1.4928939151559462e-7,1.6577030420303345,-91.8340974,32.9638112,59,10,2006-03-01
MANDIFORE-SEUS-5205,3,0.014332353137433529,0,27.355634689331055,0,-5.010135084582146e-10,4.110225049203109e-9,1.6550742387771606,-91.8340974,32.9638112,90,10,2006-04-01
MANDIFORE-SEUS-5205,3,0.08061309158802032,0,31.41782569885254,0,1.3578513313738938e-10,1.253085413210897e-9,0.8740671277046204,-91.8340974,32.9638112,120,10,2006-05-01
MANDIFORE-SEUS-5205,3,0.07445652037858963,0,31.41782569885254,0,1.4969593620239863e-10,1.1225596008301864e-9,0.845203161239624,-91.8340974,32.9638112,151,10,2006-06-01
MANDIFORE-SEUS-5205,3,0.06855633109807968,0,31.41782569885254,0,-1.1075263102455768e-11,1.311574071571897e-9,0.8157100081443787,-91.8340974,32.9638112,181,10,2006-07-01
MANDIFORE-SEUS-5205,3,0.06312904506921768,0,31.41782569885254,0,-3.242668078495825e-10,3.582396379542274e-9,0.7894378900527954,-91.8340974,32.9638112,212,10,2006-08-01
MANDIFORE-SEUS-5205,3,0.05795448273420334,0,31.41782569885254,0,-3.402149950648692e-10,2.592996928285629e-9,0.7644435167312622,-91.8340974,32.9638112,243,10,2006-09-01
MANDIFORE-SEUS-5205,3,0.05339062586426735,0,31.41782569885254,0,-7.029655330059725e-11,2.3798685244713624e-10,0.7472533583641052,-91.8340974,32.9638112,273,10,2006-10-01
MANDIFORE-SEUS-5205,3,0.05046096444129944,0,32.38170623779297,0,-1.990641332327847e-11,0,1.3409501314163208,-91.8340974,32.9638112,304,10,2006-11-01
MANDIFORE-SEUS-5205,3,0.045748211443424225,0,32.38170623779297,-1.0728836059570312e-06,-1.4114675650489517e-8,6.062222013270002e-8,1.3342610597610474,-91.8340974,32.9638112,0,11,2006-01-01
MANDIFORE-SEUS-5205,3,0.04204748198390007,0,32.38170623779297,0,-1.0962980523387955e-9,8.200814249903488e-9,1.3281773328781128,-91.8340974,32.9638112,31,11,2006-02-01
MANDIFORE-SEUS-5205,3,0.04199109598994255,0,32.2210578918457,0,-1.639452462676161e-11,0,1.2683768272399902,-91.8340974,32.9638112,59,11,2006-03-01
MANDIFORE-SEUS-5205,3,0.04187647998332977,0,32.2210578918457,0,-5.5925611364138206e-12,0,1.2518352270126343,-91.8340974,32.9638112,90,11,2006-04-01
MANDIFORE-SEUS-5205,3,0.041807882487773895,0,32.2210578918457,0,-1.99831600919409e-12,0,1.2427598237991333,-91.8340974,32.9638112,120,11,2006-05-01
MANDIFORE-SEUS-5205,3,0.020898889750242233,0,43.02389907836914,0,-3.902445640940888e-12,3.3821440093007027e-10,1.0277436971664429,-91.8340974,32.9638112,151,11,2006-06-01
MANDIFORE-SEUS-5205,3,0.0193726047873497,0,42.86497116088867,0,1.2489586188185742e-12,2.0627349828217234e-10,0.99405837059021,-91.8340974,32.9638112,181,11,2006-07-01
MANDIFORE-SEUS-5205,3,0.017846640199422836,0,42.86497116088867,0,-5.694773212022719e-12,2.2689328194047675e-10,0.9612399935722351,-91.8340974,32.9638112,212,11,2006-08-01
MANDIFORE-SEUS-5205,3,0.016465766355395317,0,42.86497116088867,0,-3.5338312137644934e-11,3.280798688276576e-10,0.9232674837112427,-91.8340974,32.9638112,243,11,2006-09-01
MANDIFORE-SEUS-5205,3,0.015164254233241081,0,42.86497116088867,0,-1.1548616229983821e-11,0,0.8924694061279297,-91.8340974,32.9638112,273,11,2006-10-01
MANDIFORE-SEUS-5205,3,0.014874267391860485,0,51.15190124511719,0,-1.3490501250823517e-11,0,0.874997615814209,-91.8340974,32.9638112,304,11,2006-11-01
MANDIFORE-SEUS-5205,3,6.743694539181888e-4,2.1627919340971857e-4,1.7049285173416138,0,9.396549316420533e-9,1.400072413559883e-8,0.025315767154097557,-91.8340974,32.9638112,0,1,2007-01-01
MANDIFORE-SEUS-5205,3,5.978943663649261e-4,7.931357831694186e-4,1.7049285173416138,0,2.0995672755930173e-8,4.0810583357142605e-8,0.02244490012526512,-91.8340974,32.9638112,31,1,2007-02-01
MANDIFORE-SEUS-5205,3,5.740126362070441e-4,0.002597706625238061,1.7049285173416138,0,5.1290751201804596e-8,1.304143353308973e-7,0.021548381075263023,-91.8340974,32.9638112,59,1,2007-03-01
MANDIFORE-SEUS-5205,3,5.670457612723112e-4,0.0031615651678293943,1.7049285173416138,0,6.354035519962054e-8,1.6769092781032668e-7,0.021286845207214355,-91.8340974,32.9638112,90,1,2007-04-01
MANDIFORE-SEUS-5205,3,5.664444761350751e-4,0.0038150805048644543,1.7049285173416138,0,7.319292905094699e-8,2.689248788101395e-7,0.021264273673295975,-91.8340974,32.9638112,120,1,2007-05-01
MANDIFORE-SEUS-5205,3,5.658632144331932e-4,0.002304848050698638,1.7049285173416138,0,4.806678077784454e-8,2.6997639679393615e-7,0.021242452785372734,-91.8340974,32.9638112,151,1,2007-06-01
MANDIFORE-SEUS-5205,3,5.652632098644972e-4,0.0020527781452983618,1.7049285173416138,0,4.232503414414168e-8,2.0173180814708758e-7,0.021219927817583084,-91.8340974,32.9638112,181,1,2007-07-01
MANDIFORE-SEUS-5205,3,5.646637873724103e-4,0.0011111533967778087,1.7049285173416138,0,2.5777698198226062e-8,2.455257117617293e-7,0.021197427064180374,-91.8340974,32.9638112,212,1,2007-08-01
MANDIFORE-SEUS-5205,3,5.640843301080167e-4,0.0013857576996088028,1.7049285173416138,0,3.1454174376222e-8,1.5316435053591704e-7,0.021175673231482506,-91.8340974,32.9638112,243,1,2007-09-01
MANDIFORE-SEUS-5205,3,5.634861881844699e-4,8.63760884385556e-4,1.7049285173416138,0,2.1451754150803026e-8,8.328218825681688e-8,0.021153219044208527,-91.8340974,32.9638112,273,1,2007-10-01
MANDIFORE-SEUS-5205,3,5.371563020162284e-4,2.901697007473558e-4,1.7049285173416138,0,1.1780996622690054e-8,2.998299208911703e-8,0.020164797082543373,-91.8340974,32.9638112,304,1,2007-11-01
MANDIFORE-SEUS-5205,3,4.6566015225835145e-4,0,1.6718833446502686,1.430511474609375e-6,4.443882151150547e-9,7.2427153163800995e-9,0.018078040331602097,-91.8340974,32.9638112,0,7,2007-01-01
MANDIFORE-SEUS-5205,3,0.9873390197753906,6.591220153495669e-4,309.3452453613281,9.294193267822266,1.3230782315076794e-5,1.7236952771781944e-6,2.379788875579834,-91.8340974,32.9638112,31,7,2007-02-01
MANDIFORE-SEUS-5205,3,0.9918215870857239,0.0012485020561143756,310.45977783203125,15.896402359008789,2.100025631079916e-5,4.483016709855292e-6,2.3477964401245117,-91.8340974,32.9638112,59,7,2007-03-01
MANDIFORE-SEUS-5205,3,1.001518726348877,0.0019069353584200144,312.476318359375,24.371700286865234,3.0912444344721735e-5,1.143889039667556e-5,2.410820245742798,-91.8340974,32.9638112,90,7,2007-04-01
MANDIFORE-SEUS-5205,3,1.016393780708313,0.0024995177518576384,315.08905029296875,31.352773666381836,3.9163460314739496e-5,1.5445075405295938e-5,2.382101535797119,-91.8340974,32.9638112,120,7,2007-05-01
MANDIFORE-SEUS-5205,3,1.0320496559143066,0.0025259500835090876,317.88818359375,31.304182052612305,3.9805046981200576e-5,2.3592998331878334e-5,2.460707902908325,-91.8340974,32.9638112,151,7,2007-06-01
MANDIFORE-SEUS-5205,3,1.0431184768676758,0.0018877222901210189,321.493408203125,23.644712448120117,3.369466867297888e-5,2.7097661586594768e-5,2.7344634532928467,-91.8340974,32.9638112,181,7,2007-07-01
MANDIFORE-SEUS-5205,3,1.0512810945510864,0.0016240921104326844,323.14776611328125,22.367919921875,3.0022074497537687e-5,2.0333889551693574e-5,2.693284749984741,-91.8340974,32.9638112,212,7,2007-08-01
MANDIFORE-SEUS-5205,3,1.056402325630188,0.001179067650809884,324.83746337890625,15.705751419067383,2.5145925974356942e-5,2.486568882886786e-5,2.877331256866455,-91.8340974,32.9638112,243,7,2007-09-01
MANDIFORE-SEUS-5205,3,1.0618661642074585,0.001181332627311349,326.0753479003906,17.415193557739258,2.5517885660519823e-5,1.633613464946393e-5,2.8352458477020264,-91.8340974,32.9638112,273,7,2007-10-01
MANDIFORE-SEUS-5205,3,1.0646544694900513,8.639139123260975e-4,327.5084533691406,12.626818656921387,2.0729938114527613e-5,9.387705176777672e-6,3.022111415863037,-91.8340974,32.9638112,304,7,2007-11-01
MANDIFORE-SEUS-5205,3,1.063536524772644,4.708660417236388e-4,327.9410400390625,7.744089126586914,1.4368666597874835e-5,3.8758767004765105e-06,2.983315944671631,-91.8340974,32.9638112,0,8,2007-01-01
MANDIFORE-SEUS-5205,3,1.0609463453292847,3.2659724820405245e-4,328.3636169433594,5.070781230926514,1.0253550499328412e-5,1.2506739039963577e-6,2.9516186714172363,-91.8340974,32.9638112,31,8,2007-02-01
MANDIFORE-SEUS-5205,3,0.31107524037361145,0.003809155197814107,2913.439453125,512.2972412109375,9.849726920947433e-4,6.859871177766763e-7,2.0944125652313232,-91.8340974,32.9638112,59,8,2007-03-01
MANDIFORE-SEUS-5205,3,0.3214676082134247,0.008140427991747856,2998.82373046875,1024.6112060546875,0.0017125877784565091,1.6187772189368843e-6,2.0791707038879395,-91.8340974,32.9638112,90,8,2007-04-01
MANDIFORE-SEUS-5205,3,0.3434334397315979,0.01364574022591114,3134.400146484375,1625.208984375,0.0027057717088609934,3.9120163819461595e-6,2.1752445697784424,-91.8340974,32.9638112,120,8,2007-05-01
MANDIFORE-SEUS-5205,3,0.3686414361000061,0.013131665997207165,3259.004150390625,1495.246826171875,0.002823351649567485,4.821019047085429e-6,2.160538911819458,-91.8340974,32.9638112,151,8,2007-06-01
MANDIFORE-SEUS-5205,3,0.38859209418296814,0.006446960382163525,3320.28173828125,731.9169921875,0.0018734793411567807,7.283985269168625e-6,2.356417179107666,-91.8340974,32.9638112,181,8,2007-07-01
MANDIFORE-SEUS-5205,3,0.38749903440475464,0,3532.36181640625,0.6282214522361755,6.513140979222953e-4,9.823431355471257e-6,2.56786847114563,-91.8340974,32.9638112,212,8,2007-08-01
MANDIFORE-SEUS-5205,3,0.38701850175857544,6.183237564982846e-5,3535.274169921875,36.8518180847168,0.001165898167528212,6.567211585206678e-6,2.542119264602661,-91.8340974,32.9638112,243,8,2007-09-01
MANDIFORE-SEUS-5205,3,0.3786420226097107,2.6932557746495167e-13,3535.41650390625,0,-9.784660505829379e-5,1.1363703379174694e-5,2.628884792327881,-91.8340974,32.9638112,273,8,2007-10-01
MANDIFORE-SEUS-5205,3,0.3817259669303894,0,3535.438232421875,0.2595135569572449,0.0014574234373867512,5.682902610715246e-6,2.6088826656341553,-91.8340974,32.9638112,304,8,2007-11-01
MANDIFORE-SEUS-5205,3,0.3871661126613617,0.0028327780310064554,3603.53076171875,817.11083984375,0.0020793720614165068,4.569612428895198e-6,2.5849697589874268,-91.8340974,32.9638112,0,9,2007-01-01
MANDIFORE-SEUS-5205,3,0.3924207389354706,0.004900296218693256,3683.146240234375,955.38543701171875,0.0018509167712181807,2.2536301003128756e-6,2.5598056316375732,-91.8340974,32.9638112,31,9,2007-02-01
MANDIFORE-SEUS-5205,3,0.393860399723053,0.0010549458675086498,3701.54150390625,220.7445068359375,8.691764669492841e-4,7.062260465318104e-7,2.534292221069336,-91.8340974,32.9638112,59,9,2007-03-01
MANDIFORE-SEUS-5205,3,0.013286536559462547,0,27.355634689331055,0,2.1167330110927196e-9,1.7101120519669166e-8,1.6524451971054077,-91.8340974,32.9638112,90,9,2007-04-01
MANDIFORE-SEUS-5205,3,0.01851530559360981,0,27.355634689331055,0,3.790282754323471e-9,4.622393845465922e-8,1.6498665809631348,-91.8340974,32.9638112,120,9,2007-05-01
MANDIFORE-SEUS-5205,3,0.018344489857554436,0,27.355634689331055,0,4.859468205609119e-8,9.394046287525271e-7,1.6415033340454102,-91.8340974,32.9638112,151,9,2007-06-01
MANDIFORE-SEUS-5205,3,0.018171336501836777,0,27.220073699951172,0,6.065282320832921e-8,1.2524461681096e-6,1.5478618144989014,-91.8340974,32.9638112,181,9,2007-07-01
MANDIFORE-SEUS-5205,3,0.04792929068207741,0,34.73038101196289,80.36334991455078,4.358261307402245e-8,1.5652769889129559e-6,2.145411729812622,-91.8340974,32.9638112,212,9,2007-08-01
